,tick,open,high,low,close,datetime
0,2023.12.11 00:00:00,1.25369,1.25369,1.25369,1.25369,2023.12.11 00:00
1,2023.12.11 00:20:00,1.25369,1.25369,1.25362,1.25362,2023.12.11 00:00
2,2023.12.11 00:40:00,1.25369,1.25385,1.25362,1.25385,2023.12.11 00:00
3,2023.12.11 01:00:00,1.25369,1.25385,1.2534,1.2534,2023.12.11 00:00
4,2023.12.11 01:20:00,1.25369,1.25452,1.2534,1.25452,2023.12.11 00:00
5,2023.12.11 01:40:00,1.25369,1.25452,1.2534,1.25429,2023.12.11 00:00
6,2023.12.11 02:00:00,1.25369,1.25519,1.2534,1.25519,2023.12.11 00:00
7,2023.12.11 02:20:00,1.25369,1.25519,1.2534,1.25497,2023.12.11 00:00
8,2023.12.11 02:40:00,1.25369,1.25586,1.2534,1.25586,2023.12.11 00:00
9,2023.12.11 03:00:00,1.25369,1.25586,1.2534,1.25541,2023.12.11 00:00
10,2023.12.11 03:20:00,1.25369,1.25586,1.2534,1.25564,2023.12.11 00:00
11,2023.12.11 03:40:00,1.25369,1.25586,1.2534,1.25497,2023.12.11 00:00
12,2023.12.11 04:00:00,1.25369,1.25586,1.2534,1.25458,2023.12.11 00:00
13,2023.12.11 04:20:00,1.25369,1.25586,1.2534,1.25457,2023.12.11 00:00
14,2023.12.11 04:40:00,1.25369,1.25586,1.2534,1.25446,2023.12.11 00:00
15,2023.12.11 05:00:00,1.25369,1.25586,1.2534,1.25468,2023.12.11 00:00
16,2023.12.11 05:20:00,1.25369,1.25586,1.2534,1.25424,2023.12.11 00:00
17,2023.12.11 05:40:00,1.25369,1.25586,1.2534,1.25435,2023.12.11 00:00
18,2023.12.11 06:00:00,1.25369,1.25586,1.2534,1.25392,2023.12.11 00:00
19,2023.12.11 06:20:00,1.25369,1.25586,1.2534,1.25403,2023.12.11 00:00
20,2023.12.11 06:40:00,1.25369,1.25586,1.2534,1.25348,2023.12.11 00:00
21,2023.12.11 07:00:00,1.25369,1.25586,1.2534,1.2537,2023.12.11 00:00
22,2023.12.11 07:20:00,1.25369,1.25586,1.2534,1.25359,2023.12.11 00:00
23,2023.12.11 07:40:00,1.25369,1.25586,1.2534,1.25392,2023.12.11 00:00
24,2023.12.11 08:00:00,1.25369,1.25586,1.2534,1.25414,2023.12.11 00:00
25,2023.12.11 08:20:00,1.25369,1.25586,1.2534,1.25372,2023.12.11 00:00
26,2023.12.11 08:40:00,1.25369,1.25586,1.2534,1.25396,2023.12.11 00:00
27,2023.12.11 09:00:00,1.25369,1.25586,1.2534,1.25349,2023.12.11 00:00
28,2023.12.11 09:20:00,1.25369,1.25586,1.2534,1.25466,2023.12.11 00:00
29,2023.12.11 09:40:00,1.25369,1.25586,1.2534,1.25442,2023.12.11 00:00
30,2023.12.11 10:00:00,1.25369,1.25586,1.2534,1.25536,2023.12.11 00:00
31,2023.12.11 10:20:00,1.25369,1.25586,1.2534,1.25513,2023.12.11 00:00
32,2023.12.11 10:40:00,1.25369,1.25606,1.2534,1.25606,2023.12.11 00:00
33,2023.12.11 11:00:00,1.25369,1.25606,1.2534,1.25559,2023.12.11 00:00
34,2023.12.11 11:20:00,1.25369,1.25606,1.2534,1.25583,2023.12.11 00:00
35,2023.12.11 11:40:00,1.25369,1.25606,1.2534,1.25513,2023.12.11 00:00
36,2023.12.11 11:40:01,1.25369,1.25606,1.2534,1.25539,2023.12.11 00:00
37,2023.12.11 12:00:00,1.25369,1.25606,1.2534,1.25538,2023.12.11 00:00
38,2023.12.11 12:20:00,1.25369,1.25606,1.2534,1.25569,2023.12.11 00:00
39,2023.12.11 12:40:00,1.25369,1.25606,1.2534,1.25603,2023.12.11 00:00
40,2023.12.11 13:00:00,1.25369,1.25606,1.2534,1.25535,2023.12.11 00:00
41,2023.12.11 13:20:00,1.25369,1.25705,1.2534,1.25705,2023.12.11 00:00
42,2023.12.11 13:40:00,1.25369,1.25705,1.2534,1.25671,2023.12.11 00:00
43,2023.12.11 14:00:00,1.25369,1.25806,1.2534,1.25806,2023.12.11 00:00
44,2023.12.11 14:20:00,1.25369,1.25806,1.2534,1.25772,2023.12.11 00:00
45,2023.12.11 14:40:00,1.25369,1.25908,1.2534,1.25908,2023.12.11 00:00
46,2023.12.11 15:00:00,1.25369,1.25908,1.2534,1.2584,2023.12.11 00:00
47,2023.12.11 15:20:00,1.25369,1.25908,1.2534,1.25874,2023.12.11 00:00
48,2023.12.11 15:40:00,1.25369,1.25908,1.2534,1.25772,2023.12.11 00:00
49,2023.12.11 16:00:00,1.25369,1.25908,1.2534,1.2581,2023.12.11 00:00
50,2023.12.11 16:20:00,1.25369,1.25908,1.2534,1.2578,2023.12.11 00:00
51,2023.12.11 16:40:00,1.25369,1.25908,1.2534,1.25742,2023.12.11 00:00
52,2023.12.11 17:00:00,1.25369,1.25908,1.2534,1.25818,2023.12.11 00:00
53,2023.12.11 17:20:00,1.25369,1.25908,1.2534,1.25666,2023.12.11 00:00
54,2023.12.11 17:40:00,1.25369,1.25908,1.2534,1.25704,2023.12.11 00:00
55,2023.12.11 18:00:00,1.25369,1.25908,1.2534,1.25551,2023.12.11 00:00
56,2023.12.11 18:20:00,1.25369,1.25908,1.2534,1.25589,2023.12.11 00:00
57,2023.12.11 18:40:00,1.25369,1.25908,1.2534,1.25399,2023.12.11 00:00
58,2023.12.11 19:00:00,1.25369,1.25908,1.2534,1.25475,2023.12.11 00:00
59,2023.12.11 19:20:00,1.25369,1.25908,1.2534,1.25437,2023.12.11 00:00
60,2023.12.11 19:40:00,1.25369,1.25908,1.2534,1.25551,2023.12.11 00:00
61,2023.12.11 19:40:01,1.25369,1.25908,1.2534,1.25402,2023.12.11 00:00
62,2023.12.11 20:00:00,1.25369,1.25908,1.2534,1.25401,2023.12.11 00:00
63,2023.12.11 20:20:00,1.25369,1.25908,1.2534,1.25407,2023.12.11 00:00
64,2023.12.11 20:40:00,1.25369,1.25908,1.2534,1.25434,2023.12.11 00:00
65,2023.12.11 21:00:00,1.25369,1.25908,1.2534,1.2538,2023.12.11 00:00
66,2023.12.11 21:20:00,1.25369,1.25908,1.2534,1.25515,2023.12.11 00:00
67,2023.12.11 21:40:00,1.25369,1.25908,1.2534,1.25488,2023.12.11 00:00
68,2023.12.11 22:00:00,1.25369,1.25908,1.2534,1.25595,2023.12.11 00:00
69,2023.12.11 22:20:00,1.25369,1.25908,1.2534,1.25568,2023.12.11 00:00
70,2023.12.11 22:40:00,1.25369,1.25908,1.2534,1.25676,2023.12.11 00:00
71,2023.12.11 23:00:00,1.25369,1.25908,1.2534,1.25622,2023.12.11 00:00
72,2023.12.11 23:20:00,1.25369,1.25908,1.2534,1.25649,2023.12.11 00:00
73,2023.12.11 23:40:00,1.25369,1.25908,1.2534,1.25568,2023.12.11 00:00
74,2023.12.11 23:59:59,1.25369,1.25908,1.2534,1.25548,2023.12.11 00:00
75,2023.12.12 00:00:00,1.25548,1.25548,1.25548,1.25548,2023.12.12 00:00
76,2023.12.12 00:20:00,1.25548,1.25548,1.25529,1.25529,2023.12.12 00:00
77,2023.12.12 00:40:00,1.25548,1.25548,1.25529,1.25546,2023.12.12 00:00
78,2023.12.12 01:00:00,1.25548,1.25548,1.25513,1.25513,2023.12.12 00:00
79,2023.12.12 01:20:00,1.25548,1.25595,1.25513,1.25595,2023.12.12 00:00
80,2023.12.12 01:40:00,1.25548,1.25595,1.25513,1.25579,2023.12.12 00:00
81,2023.12.12 02:00:00,1.25548,1.25645,1.25513,1.25645,2023.12.12 00:00
82,2023.12.12 02:20:00,1.25548,1.25645,1.25513,1.25628,2023.12.12 00:00
83,2023.12.12 02:40:00,1.25548,1.25694,1.25513,1.25694,2023.12.12 00:00
84,2023.12.12 03:00:00,1.25548,1.25694,1.25513,1.25661,2023.12.12 00:00
85,2023.12.12 03:20:00,1.25548,1.25694,1.25513,1.25678,2023.12.12 00:00
86,2023.12.12 03:40:00,1.25548,1.25694,1.25513,1.25628,2023.12.12 00:00
87,2023.12.12 04:00:00,1.25548,1.25694,1.25513,1.25649,2023.12.12 00:00
88,2023.12.12 04:20:00,1.25548,1.25694,1.25513,1.25652,2023.12.12 00:00
89,2023.12.12 04:40:00,1.25548,1.25694,1.25513,1.2567,2023.12.12 00:00
90,2023.12.12 05:00:00,1.25548,1.25694,1.25513,1.25633,2023.12.12 00:00
91,2023.12.12 05:20:00,1.25548,1.25726,1.25513,1.25726,2023.12.12 00:00
92,2023.12.12 05:40:00,1.25548,1.25726,1.25513,1.25707,2023.12.12 00:00
93,2023.12.12 06:00:00,1.25548,1.25781,1.25513,1.25781,2023.12.12 00:00
94,2023.12.12 06:20:00,1.25548,1.25781,1.25513,1.25763,2023.12.12 00:00
95,2023.12.12 06:40:00,1.25548,1.25837,1.25513,1.25837,2023.12.12 00:00
96,2023.12.12 07:00:00,1.25548,1.25837,1.25513,1.258,2023.12.12 00:00
97,2023.12.12 07:20:00,1.25548,1.25837,1.25513,1.25818,2023.12.12 00:00
98,2023.12.12 07:40:00,1.25548,1.25837,1.25513,1.25763,2023.12.12 00:00
99,2023.12.12 07:40:01,1.25548,1.25837,1.25513,1.25758,2023.12.12 00:00
100,2023.12.12 08:00:00,1.25548,1.25837,1.25513,1.25759,2023.12.12 00:00
101,2023.12.12 08:20:00,1.25548,1.25837,1.25513,1.25805,2023.12.12 00:00
102,2023.12.12 08:40:00,1.25548,1.25837,1.25513,1.25767,2023.12.12 00:00
103,2023.12.12 09:00:00,1.25548,1.25843,1.25513,1.25843,2023.12.12 00:00
104,2023.12.12 09:20:00,1.25548,1.25843,1.25513,1.25691,2023.12.12 00:00
105,2023.12.12 09:40:00,1.25548,1.25843,1.25513,1.25729,2023.12.12 00:00
106,2023.12.12 10:00:00,1.25548,1.25843,1.25513,1.25577,2023.12.12 00:00
107,2023.12.12 10:20:00,1.25548,1.25843,1.25513,1.25615,2023.12.12 00:00
108,2023.12.12 10:40:00,1.25548,1.25843,1.25425,1.25425,2023.12.12 00:00
109,2023.12.12 11:00:00,1.25548,1.25843,1.25425,1.25501,2023.12.12 00:00
110,2023.12.12 11:20:00,1.25548,1.25843,1.25425,1.25463,2023.12.12 00:00
111,2023.12.12 11:40:00,1.25548,1.25843,1.25425,1.25577,2023.12.12 00:00
112,2023.12.12 11:40:01,1.25548,1.25843,1.25425,1.25653,2023.12.12 00:00
113,2023.12.12 12:00:00,1.25548,1.25843,1.25425,1.25652,2023.12.12 00:00
114,2023.12.12 12:20:00,1.25548,1.26086,1.25425,1.26086,2023.12.12 00:00
115,2023.12.12 12:40:00,1.25548,1.26086,1.25425,1.26017,2023.12.12 00:00
116,2023.12.12 13:00:00,1.25548,1.26155,1.25425,1.26155,2023.12.12 00:00
117,2023.12.12 13:20:00,1.25548,1.26155,1.25425,1.25879,2023.12.12 00:00
118,2023.12.12 13:40:00,1.25548,1.26155,1.25425,1.25948,2023.12.12 00:00
119,2023.12.12 14:00:00,1.25548,1.26155,1.25425,1.25672,2023.12.12 00:00
120,2023.12.12 14:20:00,1.25548,1.26155,1.25425,1.25741,2023.12.12 00:00
121,2023.12.12 14:40:00,1.25548,1.26155,1.25396,1.25396,2023.12.12 00:00
122,2023.12.12 15:00:00,1.25548,1.26155,1.25396,1.25534,2023.12.12 00:00
123,2023.12.12 15:20:00,1.25548,1.26155,1.25396,1.25465,2023.12.12 00:00
124,2023.12.12 15:40:00,1.25548,1.26155,1.25396,1.25672,2023.12.12 00:00
125,2023.12.12 15:40:01,1.25548,1.26155,1.25396,1.25433,2023.12.12 00:00
126,2023.12.12 16:00:00,1.25548,1.26155,1.25396,1.25431,2023.12.12 00:00
127,2023.12.12 16:20:00,1.25548,1.26155,1.25193,1.25193,2023.12.12 00:00
128,2023.12.12 16:40:00,1.25548,1.26155,1.25193,1.25245,2023.12.12 00:00
129,2023.12.12 17:00:00,1.25548,1.26155,1.25141,1.25141,2023.12.12 00:00
130,2023.12.12 17:20:00,1.25548,1.26155,1.25141,1.25402,2023.12.12 00:00
131,2023.12.12 17:40:00,1.25548,1.26155,1.25141,1.2535,2023.12.12 00:00
132,2023.12.12 18:00:00,1.25548,1.26155,1.25141,1.25558,2023.12.12 00:00
133,2023.12.12 18:20:00,1.25548,1.26155,1.25141,1.25506,2023.12.12 00:00
134,2023.12.12 18:40:00,1.25548,1.26155,1.25141,1.25715,2023.12.12 00:00
135,2023.12.12 19:00:00,1.25548,1.26155,1.25141,1.25611,2023.12.12 00:00
136,2023.12.12 19:20:00,1.25548,1.26155,1.25141,1.25663,2023.12.12 00:00
137,2023.12.12 19:40:00,1.25548,1.26155,1.25141,1.25506,2023.12.12 00:00
138,2023.12.12 19:40:01,1.25548,1.26155,1.25141,1.2545,2023.12.12 00:00
139,2023.12.12 20:00:00,1.25548,1.26155,1.25141,1.25449,2023.12.12 00:00
140,2023.12.12 20:20:00,1.25548,1.26155,1.25141,1.25454,2023.12.12 00:00
141,2023.12.12 20:40:00,1.25548,1.26155,1.25141,1.25481,2023.12.12 00:00
142,2023.12.12 21:00:00,1.25548,1.26155,1.25141,1.25428,2023.12.12 00:00
143,2023.12.12 21:20:00,1.25548,1.26155,1.25141,1.2556,2023.12.12 00:00
144,2023.12.12 21:40:00,1.25548,1.26155,1.25141,1.25534,2023.12.12 00:00
145,2023.12.12 22:00:00,1.25548,1.26155,1.25141,1.2564,2023.12.12 00:00
146,2023.12.12 22:20:00,1.25548,1.26155,1.25141,1.25613,2023.12.12 00:00
147,2023.12.12 22:40:00,1.25548,1.26155,1.25141,1.25719,2023.12.12 00:00
148,2023.12.12 23:00:00,1.25548,1.26155,1.25141,1.25666,2023.12.12 00:00
149,2023.12.12 23:20:00,1.25548,1.26155,1.25141,1.25693,2023.12.12 00:00
150,2023.12.12 23:40:00,1.25548,1.26155,1.25141,1.25613,2023.12.12 00:00
151,2023.12.12 23:59:59,1.25548,1.26155,1.25141,1.25624,2023.12.12 00:00
152,2023.12.13 00:00:00,1.25624,1.25624,1.25624,1.25624,2023.12.13 00:00
153,2023.12.13 00:20:00,1.25624,1.25697,1.25624,1.25697,2023.12.13 00:00
154,2023.12.13 00:40:00,1.25624,1.25697,1.25624,1.25682,2023.12.13 00:00
155,2023.12.13 01:00:00,1.25624,1.25712,1.25624,1.25712,2023.12.13 00:00
156,2023.12.13 01:20:00,1.25624,1.25712,1.25624,1.25652,2023.12.13 00:00
157,2023.12.13 01:40:00,1.25624,1.25712,1.25624,1.25667,2023.12.13 00:00
158,2023.12.13 02:00:00,1.25624,1.25712,1.25606,1.25606,2023.12.13 00:00
159,2023.12.13 02:20:00,1.25624,1.25712,1.25606,1.25621,2023.12.13 00:00
160,2023.12.13 02:40:00,1.25624,1.25712,1.25546,1.25546,2023.12.13 00:00
161,2023.12.13 03:00:00,1.25624,1.25712,1.25546,1.25576,2023.12.13 00:00
162,2023.12.13 03:20:00,1.25624,1.25712,1.25546,1.25561,2023.12.13 00:00
163,2023.12.13 03:40:00,1.25624,1.25712,1.25546,1.25606,2023.12.13 00:00
164,2023.12.13 03:40:01,1.25624,1.25712,1.25546,1.25591,2023.12.13 00:00
165,2023.12.13 04:00:00,1.25624,1.25712,1.25546,1.25592,2023.12.13 00:00
166,2023.12.13 04:20:00,1.25624,1.25712,1.25546,1.25593,2023.12.13 00:00
167,2023.12.13 04:40:00,1.25624,1.25712,1.25546,1.25582,2023.12.13 00:00
168,2023.12.13 05:00:00,1.25624,1.25712,1.25546,1.25604,2023.12.13 00:00
169,2023.12.13 05:20:00,1.25624,1.25712,1.25546,1.25559,2023.12.13 00:00
170,2023.12.13 05:40:00,1.25624,1.25712,1.25546,1.2557,2023.12.13 00:00
171,2023.12.13 06:00:00,1.25624,1.25712,1.25526,1.25526,2023.12.13 00:00
172,2023.12.13 06:20:00,1.25624,1.25712,1.25526,1.25537,2023.12.13 00:00
173,2023.12.13 06:40:00,1.25624,1.25712,1.25481,1.25481,2023.12.13 00:00
174,2023.12.13 07:00:00,1.25624,1.25712,1.25481,1.25503,2023.12.13 00:00
175,2023.12.13 07:20:00,1.25624,1.25712,1.25481,1.25492,2023.12.13 00:00
176,2023.12.13 07:40:00,1.25624,1.25712,1.25481,1.25526,2023.12.13 00:00
177,2023.12.13 07:40:01,1.25624,1.25712,1.25481,1.25571,2023.12.13 00:00
178,2023.12.13 08:00:00,1.25624,1.25712,1.25481,1.2557,2023.12.13 00:00
179,2023.12.13 08:20:00,1.25624,1.25712,1.25481,1.25548,2023.12.13 00:00
180,2023.12.13 08:40:00,1.25624,1.25712,1.25481,1.25511,2023.12.13 00:00
181,2023.12.13 09:00:00,1.25624,1.25712,1.25481,1.25586,2023.12.13 00:00
182,2023.12.13 09:20:00,1.25624,1.25712,1.25435,1.25435,2023.12.13 00:00
183,2023.12.13 09:40:00,1.25624,1.25712,1.25435,1.25473,2023.12.13 00:00
184,2023.12.13 10:00:00,1.25624,1.25712,1.25323,1.25323,2023.12.13 00:00
185,2023.12.13 10:20:00,1.25624,1.25712,1.25323,1.2536,2023.12.13 00:00
186,2023.12.13 10:40:00,1.25624,1.25712,1.25172,1.25172,2023.12.13 00:00
187,2023.12.13 11:00:00,1.25624,1.25712,1.25172,1.25247,2023.12.13 00:00
188,2023.12.13 11:20:00,1.25624,1.25712,1.25172,1.2521,2023.12.13 00:00
189,2023.12.13 11:40:00,1.25624,1.25712,1.25172,1.25323,2023.12.13 00:00
190,2023.12.13 11:40:01,1.25624,1.25712,1.25172,1.2526,2023.12.13 00:00
191,2023.12.13 12:00:00,1.25624,1.25712,1.25172,1.25263,2023.12.13 00:00
192,2023.12.13 12:20:00,1.25624,1.25712,1.25129,1.25129,2023.12.13 00:00
193,2023.12.13 12:40:00,1.25624,1.25712,1.25129,1.25164,2023.12.13 00:00
194,2023.12.13 13:00:00,1.25624,1.25712,1.25094,1.25094,2023.12.13 00:00
195,2023.12.13 13:20:00,1.25624,1.25712,1.25094,1.25268,2023.12.13 00:00
196,2023.12.13 13:40:00,1.25624,1.25712,1.25094,1.25233,2023.12.13 00:00
197,2023.12.13 14:00:00,1.25624,1.25712,1.25094,1.25373,2023.12.13 00:00
198,2023.12.13 14:20:00,1.25624,1.25712,1.25094,1.25338,2023.12.13 00:00
199,2023.12.13 14:40:00,1.25624,1.25712,1.25094,1.25477,2023.12.13 00:00
200,2023.12.13 15:00:00,1.25624,1.25712,1.25094,1.25407,2023.12.13 00:00
201,2023.12.13 15:20:00,1.25624,1.25712,1.25094,1.25442,2023.12.13 00:00
202,2023.12.13 15:40:00,1.25624,1.25712,1.25094,1.25338,2023.12.13 00:00
203,2023.12.13 16:00:00,1.25624,1.25712,1.25094,1.25393,2023.12.13 00:00
204,2023.12.13 16:20:00,1.25624,1.25712,1.25094,1.25437,2023.12.13 00:00
205,2023.12.13 16:40:00,1.25624,1.25712,1.25094,1.25398,2023.12.13 00:00
206,2023.12.13 17:00:00,1.25624,1.25712,1.25094,1.25475,2023.12.13 00:00
207,2023.12.13 17:20:00,1.25624,1.25712,1.25094,1.25322,2023.12.13 00:00
208,2023.12.13 17:40:00,1.25624,1.25712,1.25094,1.2536,2023.12.13 00:00
209,2023.12.13 18:00:00,1.25624,1.25712,1.25094,1.25206,2023.12.13 00:00
210,2023.12.13 18:20:00,1.25624,1.25712,1.25094,1.25245,2023.12.13 00:00
211,2023.12.13 18:40:00,1.25624,1.25712,1.25053,1.25053,2023.12.13 00:00
212,2023.12.13 19:00:00,1.25624,1.25712,1.25053,1.2513,2023.12.13 00:00
213,2023.12.13 19:20:00,1.25624,1.25712,1.25053,1.25091,2023.12.13 00:00
214,2023.12.13 19:40:00,1.25624,1.25712,1.25053,1.25206,2023.12.13 00:00
215,2023.12.13 20:00:00,1.25624,1.25712,1.25053,1.25078,2023.12.13 00:00
216,2023.12.13 20:20:00,1.25624,1.25712,1.25053,1.25124,2023.12.13 00:00
217,2023.12.13 20:40:00,1.25624,1.25712,1.25053,1.25246,2023.12.13 00:00
218,2023.12.13 21:00:00,1.25624,1.25712,1.25002,1.25002,2023.12.13 00:00
219,2023.12.13 21:20:00,1.25624,1.25712,1.25002,1.25613,2023.12.13 00:00
220,2023.12.13 21:40:00,1.25624,1.25712,1.25002,1.25491,2023.12.13 00:00
221,2023.12.13 22:00:00,1.25624,1.25979,1.25002,1.25979,2023.12.13 00:00
222,2023.12.13 22:20:00,1.25624,1.25979,1.25002,1.25857,2023.12.13 00:00
223,2023.12.13 22:40:00,1.25624,1.26346,1.25002,1.26346,2023.12.13 00:00
224,2023.12.13 23:00:00,1.25624,1.26346,1.25002,1.26102,2023.12.13 00:00
225,2023.12.13 23:20:00,1.25624,1.26346,1.25002,1.26224,2023.12.13 00:00
226,2023.12.13 23:40:00,1.25624,1.26346,1.25002,1.25857,2023.12.13 00:00
227,2023.12.13 23:59:59,1.25624,1.26346,1.25002,1.26146,2023.12.13 00:00
228,2023.12.14 00:00:00,1.26144,1.26144,1.26144,1.26144,2023.12.14 00:00
229,2023.12.14 00:26:40,1.26144,1.26269,1.26144,1.26269,2023.12.14 00:00
230,2023.12.14 00:53:20,1.26144,1.26269,1.26144,1.26244,2023.12.14 00:00
231,2023.12.14 01:20:00,1.26144,1.26344,1.26144,1.26344,2023.12.14 00:00
232,2023.12.14 01:46:40,1.26144,1.26344,1.26144,1.26319,2023.12.14 00:00
233,2023.12.14 02:13:20,1.26144,1.26419,1.26144,1.26419,2023.12.14 00:00
234,2023.12.14 02:40:00,1.26144,1.26419,1.26144,1.26369,2023.12.14 00:00
235,2023.12.14 03:06:40,1.26144,1.26419,1.26144,1.26394,2023.12.14 00:00
236,2023.12.14 03:33:20,1.26144,1.26419,1.26144,1.26319,2023.12.14 00:00
237,2023.12.14 03:33:21,1.26144,1.26419,1.26144,1.26408,2023.12.14 00:00
238,2023.12.14 04:00:00,1.26144,1.26419,1.26144,1.26407,2023.12.14 00:00
239,2023.12.14 04:20:00,1.26144,1.26505,1.26144,1.26505,2023.12.14 00:00
240,2023.12.14 04:40:00,1.26144,1.26505,1.26144,1.26483,2023.12.14 00:00
241,2023.12.14 05:00:00,1.26144,1.26526,1.26144,1.26526,2023.12.14 00:00
242,2023.12.14 05:20:00,1.26144,1.26526,1.26144,1.26441,2023.12.14 00:00
243,2023.12.14 05:40:00,1.26144,1.26526,1.26144,1.26462,2023.12.14 00:00
244,2023.12.14 06:00:00,1.26144,1.26526,1.26144,1.26377,2023.12.14 00:00
245,2023.12.14 06:20:00,1.26144,1.26526,1.26144,1.26398,2023.12.14 00:00
246,2023.12.14 06:40:00,1.26144,1.26526,1.26144,1.26292,2023.12.14 00:00
247,2023.12.14 07:00:00,1.26144,1.26526,1.26144,1.26335,2023.12.14 00:00
248,2023.12.14 07:20:00,1.26144,1.26526,1.26144,1.26313,2023.12.14 00:00
249,2023.12.14 07:40:00,1.26144,1.26526,1.26144,1.26377,2023.12.14 00:00
250,2023.12.14 07:40:01,1.26144,1.26526,1.26144,1.26364,2023.12.14 00:00
251,2023.12.14 08:00:00,1.26144,1.26526,1.26144,1.26363,2023.12.14 00:00
252,2023.12.14 08:20:00,1.26144,1.26526,1.26144,1.26173,2023.12.14 00:00
253,2023.12.14 08:40:00,1.26144,1.26526,1.26144,1.26226,2023.12.14 00:00
254,2023.12.14 09:00:00,1.26144,1.26526,1.26119,1.26119,2023.12.14 00:00
255,2023.12.14 09:20:00,1.26144,1.26526,1.26119,1.26388,2023.12.14 00:00
256,2023.12.14 09:40:00,1.26144,1.26526,1.26119,1.26334,2023.12.14 00:00
257,2023.12.14 10:00:00,1.26144,1.26549,1.26119,1.26549,2023.12.14 00:00
258,2023.12.14 10:20:00,1.26144,1.26549,1.26119,1.26495,2023.12.14 00:00
259,2023.12.14 10:40:00,1.26144,1.2671,1.26119,1.2671,2023.12.14 00:00
260,2023.12.14 11:00:00,1.26144,1.2671,1.26119,1.26603,2023.12.14 00:00
261,2023.12.14 11:20:00,1.26144,1.2671,1.26119,1.26656,2023.12.14 00:00
262,2023.12.14 11:40:00,1.26144,1.2671,1.26119,1.26495,2023.12.14 00:00
263,2023.12.14 11:40:01,1.26144,1.2671,1.26119,1.2668,2023.12.14 00:00
264,2023.12.14 12:00:00,1.26144,1.2671,1.26119,1.26679,2023.12.14 00:00
265,2023.12.14 12:20:00,1.26144,1.2671,1.26119,1.26594,2023.12.14 00:00
266,2023.12.14 12:40:00,1.26144,1.2671,1.26119,1.26668,2023.12.14 00:00
267,2023.12.14 13:00:00,1.26144,1.2671,1.26119,1.26521,2023.12.14 00:00
268,2023.12.14 13:20:00,1.26144,1.26888,1.26119,1.26888,2023.12.14 00:00
269,2023.12.14 13:40:00,1.26144,1.26888,1.26119,1.26815,2023.12.14 00:00
270,2023.12.14 14:00:00,1.26144,1.27109,1.26119,1.27109,2023.12.14 00:00
271,2023.12.14 14:20:00,1.26144,1.27109,1.26119,1.27035,2023.12.14 00:00
272,2023.12.14 14:40:00,1.26144,1.27329,1.26119,1.27329,2023.12.14 00:00
273,2023.12.14 15:00:00,1.26144,1.27329,1.26119,1.27182,2023.12.14 00:00
274,2023.12.14 15:20:00,1.26144,1.27329,1.26119,1.27256,2023.12.14 00:00
275,2023.12.14 15:40:00,1.26144,1.27329,1.26119,1.27035,2023.12.14 00:00
276,2023.12.14 15:40:01,1.26144,1.27329,1.26119,1.27262,2023.12.14 00:00
277,2023.12.14 16:00:00,1.26144,1.27329,1.26119,1.2726,2023.12.14 00:00
278,2023.12.14 16:20:00,1.26144,1.27329,1.26119,1.27111,2023.12.14 00:00
279,2023.12.14 16:40:00,1.26144,1.27329,1.26119,1.27194,2023.12.14 00:00
280,2023.12.14 17:00:00,1.26144,1.27329,1.26119,1.27028,2023.12.14 00:00
281,2023.12.14 17:20:00,1.26144,1.27443,1.26119,1.27443,2023.12.14 00:00
282,2023.12.14 17:40:00,1.26144,1.27443,1.26119,1.2736,2023.12.14 00:00
283,2023.12.14 18:00:00,1.26144,1.27692,1.26119,1.27692,2023.12.14 00:00
284,2023.12.14 18:20:00,1.26144,1.27692,1.26119,1.27609,2023.12.14 00:00
285,2023.12.14 18:40:00,1.26144,1.27941,1.26119,1.27941,2023.12.14 00:00
286,2023.12.14 19:00:00,1.26144,1.27941,1.26119,1.27775,2023.12.14 00:00
287,2023.12.14 19:20:00,1.26144,1.27941,1.26119,1.27858,2023.12.14 00:00
288,2023.12.14 19:40:00,1.26144,1.27941,1.26119,1.27609,2023.12.14 00:00
289,2023.12.14 19:40:01,1.26144,1.27941,1.26119,1.27839,2023.12.14 00:00
290,2023.12.14 20:00:00,1.26144,1.27941,1.26119,1.2784,2023.12.14 00:00
291,2023.12.14 20:20:00,1.26144,1.27941,1.26119,1.27809,2023.12.14 00:00
292,2023.12.14 20:40:00,1.26144,1.27941,1.26119,1.27776,2023.12.14 00:00
293,2023.12.14 21:00:00,1.26144,1.27941,1.26119,1.27842,2023.12.14 00:00
294,2023.12.14 21:20:00,1.26144,1.27941,1.26119,1.2771,2023.12.14 00:00
295,2023.12.14 21:40:00,1.26144,1.27941,1.26119,1.27743,2023.12.14 00:00
296,2023.12.14 22:00:00,1.26144,1.27941,1.26119,1.27612,2023.12.14 00:00
297,2023.12.14 22:20:00,1.26144,1.27941,1.26119,1.27645,2023.12.14 00:00
298,2023.12.14 22:40:00,1.26144,1.27941,1.26119,1.2748,2023.12.14 00:00
299,2023.12.14 23:00:00,1.26144,1.27941,1.26119,1.27546,2023.12.14 00:00
300,2023.12.14 23:20:00,1.26144,1.27941,1.26119,1.27513,2023.12.14 00:00
301,2023.12.14 23:40:00,1.26144,1.27941,1.26119,1.27612,2023.12.14 00:00
302,2023.12.14 23:59:59,1.26144,1.27941,1.26119,1.27657,2023.12.14 00:00
